,QueryID,SubjectID,Perc.Ident,Alignment.Length,Mismatches,Gap.Openings,Q.start,Q.end,S.start,S.end,E,Bits,kmer.id
291,kmer_127,Ciliophora_sp|UDB0736641|SH3337325.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,14,0,0,1,14,269,282,0.66,27,kmer_127
292,kmer_127,Ciliophora_sp|UDB0724225|SH3337331.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,14,0,0,1,14,249,262,0.66,27,kmer_127
293,kmer_127,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,14,0,0,1,14,341,354,0.66,27,kmer_127
294,kmer_127,Fungi_sp|UDB0753194|SH3334922.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,1,13,263,275,2.4,25.1,kmer_127
295,kmer_127,Ciliophora_sp|UDB0454877|SH3314174.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,271,283,2.4,25.1,kmer_127
296,kmer_127,Ciliophora_sp|UDB0269710|SH3318839.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,282,294,2.4,25.1,kmer_127
297,kmer_128,Ciliophora_sp|UDB0498465|SH3318838.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,14,0,0,1,14,118,131,0.66,27,kmer_128
298,kmer_128,Ciliophora_sp|UDB0736641|SH3337325.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,270,282,2.4,25.1,kmer_128
299,kmer_128,Ciliophora_sp|UDB0724225|SH3337331.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,250,262,2.4,25.1,kmer_128
300,kmer_128,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,342,354,2.4,25.1,kmer_128
301,kmer_129,Ciliophora_sp|UDB0498465|SH3318838.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp,100,13,0,0,1,13,119,131,2.4,25.1,kmer_129
302,kmer_134,Parathyridaria_rosae|MG828940|SH1561381.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__Parathyridaria;s__Parathyridaria_rosae,100,13,0,0,3,15,438,450,2.4,25.1,kmer_134
303,kmer_135,Parathyridaria_rosae|MG828940|SH1561381.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__Parathyridaria;s__Parathyridaria_rosae,100,14,0,0,2,15,438,451,0.66,27,kmer_135
304,kmer_136,Parathyridaria_rosae|MG828940|SH1561381.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__Parathyridaria;s__Parathyridaria_rosae,100,14,0,0,1,14,438,451,0.66,27,kmer_136
305,kmer_137,Parathyridaria_rosae|MG828940|SH1561381.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__Parathyridaria;s__Parathyridaria_rosae,100,13,0,0,1,13,439,451,2.4,25.1,kmer_137
306,kmer_138,Strophariaceae_sp|EU144509|SH1639424.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__unidentified;s__Strophariaceae_sp,100,13,0,0,3,15,108,120,2.4,25.1,kmer_138
307,kmer_138,Agaricales_sp|FJ997646|SH1563824.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,13,0,0,3,15,45,57,2.4,25.1,kmer_138
308,kmer_138,Galerina_sphagnicola|JF908015|SH1649972.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Galerina;s__Galerina_sphagnicola,100,13,0,0,3,15,106,118,2.4,25.1,kmer_138
309,kmer_139,Strophariaceae_sp|EU144509|SH1639424.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__unidentified;s__Strophariaceae_sp,100,14,0,0,2,15,108,121,0.66,27,kmer_139
310,kmer_139,Agaricales_sp|FJ997646|SH1563824.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,14,0,0,2,15,45,58,0.66,27,kmer_139
311,kmer_139,Agaricales_sp|UDB008547|SH1563915.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,14,0,0,2,15,119,132,0.66,27,kmer_139
312,kmer_139,Agaricales_sp|UDB031045|SH1563805.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,14,0,0,2,15,111,124,0.66,27,kmer_139
313,kmer_139,Galerina_sphagnicola|JF908015|SH1649972.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Galerina;s__Galerina_sphagnicola,100,14,0,0,2,15,106,119,0.66,27,kmer_139
314,kmer_139,Hebeloma_hetieri|KT591539|SH1563863.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hebeloma;s__Hebeloma_hetieri,100,14,0,0,2,15,115,128,0.66,27,kmer_139
315,kmer_139,Laccaria_squarrosa|MF669958|SH1553042.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__Laccaria_squarrosa,100,13,0,0,3,15,95,107,2.4,25.1,kmer_139
316,kmer_140,Strophariaceae_sp|EU144509|SH1639424.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__unidentified;s__Strophariaceae_sp,100,14,0,0,1,14,108,121,0.66,27,kmer_140
317,kmer_140,Agaricales_sp|FJ997646|SH1563824.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,14,0,0,1,14,45,58,0.66,27,kmer_140
318,kmer_140,Agaricales_sp|UDB008547|SH1563915.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,14,0,0,1,14,119,132,0.66,27,kmer_140
319,kmer_140,Agaricales_sp|UDB031045|SH1563805.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,14,0,0,1,14,111,124,0.66,27,kmer_140
320,kmer_140,Galerina_sphagnicola|JF908015|SH1649972.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Galerina;s__Galerina_sphagnicola,100,14,0,0,1,14,106,119,0.66,27,kmer_140
321,kmer_140,Hebeloma_hetieri|KT591539|SH1563863.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hebeloma;s__Hebeloma_hetieri,100,14,0,0,1,14,115,128,0.66,27,kmer_140
322,kmer_140,Laccaria_squarrosa|MF669958|SH1553042.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__Laccaria_squarrosa,100,13,0,0,2,14,95,107,2.4,25.1,kmer_140
323,kmer_140,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,3,15,356,368,2.4,25.1,kmer_140
324,kmer_141,Strophariaceae_sp|EU144509|SH1639424.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__unidentified;s__Strophariaceae_sp,100,13,0,0,1,13,109,121,2.4,25.1,kmer_141
325,kmer_141,Agaricales_sp|FJ997646|SH1563824.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,13,0,0,1,13,46,58,2.4,25.1,kmer_141
326,kmer_141,Agaricales_sp|UDB008547|SH1563915.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,13,0,0,1,13,120,132,2.4,25.1,kmer_141
327,kmer_141,Agaricales_sp|UDB031045|SH1563805.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,100,13,0,0,1,13,112,124,2.4,25.1,kmer_141
328,kmer_141,Galerina_sphagnicola|JF908015|SH1649972.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Galerina;s__Galerina_sphagnicola,100,13,0,0,1,13,107,119,2.4,25.1,kmer_141
329,kmer_141,Laccaria_squarrosa|MF669958|SH1553042.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__Laccaria_squarrosa,100,13,0,0,1,13,95,107,2.4,25.1,kmer_141
330,kmer_141,Hebeloma_hetieri|KT591539|SH1563863.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hebeloma;s__Hebeloma_hetieri,100,13,0,0,1,13,116,128,2.4,25.1,kmer_141
331,kmer_141,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,2,14,356,368,2.4,25.1,kmer_141
332,kmer_142,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,1,13,356,368,2.4,25.1,kmer_142
333,kmer_149,Ceratobasidiaceae_sp|MG761480|SH1554669.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp,100,13,0,0,3,15,130,118,2.4,25.1,kmer_149
334,kmer_150,Ceratobasidiaceae_sp|MG761480|SH1554669.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp,100,13,0,0,2,14,130,118,2.4,25.1,kmer_150
335,kmer_151,Ceratobasidiaceae_sp|MG761480|SH1554669.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp,100,13,0,0,1,13,130,118,2.4,25.1,kmer_151
336,kmer_153,Ascomycota_sp|UDB014924|SH1653735.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,100,13,0,0,3,15,364,376,2.4,25.1,kmer_153
337,kmer_154,Valsaria_neotropica|KP687874|SH1663984.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_neotropica,100,13,0,0,3,15,290,302,2.4,25.1,kmer_154
338,kmer_154,Diaporthales_sp|UDB041376|SH3343565.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__unidentified;g__unidentified;s__Diaporthales_sp,100,13,0,0,3,15,294,306,2.4,25.1,kmer_154
339,kmer_154,Capnodiales_sp|UDB0536427|SH3314821.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__Capnodiales_sp,100,13,0,0,3,15,306,318,2.4,25.1,kmer_154
340,kmer_154,Valsaria_insitiva|KP687886|SH1505648.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_insitiva,100,13,0,0,3,15,290,302,2.4,25.1,kmer_154
341,kmer_154,Valsaria_lopadostomoides|KP687868|SH1505649.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_lopadostomoides,100,13,0,0,3,15,292,304,2.4,25.1,kmer_154
342,kmer_154,Fungi_sp|UDB0652478|SH1564074.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,3,15,430,442,2.4,25.1,kmer_154
343,kmer_154,Verruconis_verruculosa|UDB0769720|SH1563170.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Verruconis;s__Verruconis_verruculosa,100,13,0,0,3,15,186,198,2.4,25.1,kmer_154
344,kmer_154,Fungi_sp|UDB0612525|SH3343593.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,3,15,356,368,2.4,25.1,kmer_154
345,kmer_154,Ascomycota_sp|UDB014924|SH1653735.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,100,13,0,0,2,14,364,376,2.4,25.1,kmer_154
346,kmer_154,Ascomycota_sp|KP235790|SH1563169.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,100,13,0,0,3,15,352,364,2.4,25.1,kmer_154
347,kmer_154,Sympoventuriaceae_sp|KP889610|SH1648117.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__unidentified;s__Sympoventuriaceae_sp,100,13,0,0,3,15,304,316,2.4,25.1,kmer_154
348,kmer_154,Pleosporales_sp|UDB0562430|SH2722423.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,100,13,0,0,3,15,175,187,2.4,25.1,kmer_154
349,kmer_154,Sympoventuriaceae_sp|UDB0192177|SH2728561.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__unidentified;s__Sympoventuriaceae_sp,100,13,0,0,3,15,305,317,2.4,25.1,kmer_154
350,kmer_154,Valsaria_insitiva|KP687843|SH1505647.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_insitiva,100,13,0,0,3,15,289,301,2.4,25.1,kmer_154
351,kmer_154,Fungi_sp|UDB0403413|SH3329469.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,3,15,218,230,2.4,25.1,kmer_154
352,kmer_154,Fusicladium_amoenum|MK810906|SH1518138.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_amoenum,100,13,0,0,3,15,301,313,2.4,25.1,kmer_154
353,kmer_154,Ochroconis_sp|JX033592|SH1517006.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__Ochroconis_sp,100,13,0,0,3,15,325,337,2.4,25.1,kmer_154
354,kmer_154,Basidiomycota_sp|UDB0530129|SH2720916.08FU|reps|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Basidiomycota_sp,100,13,0,0,3,15,425,437,2.4,25.1,kmer_154
355,kmer_154,Dictyocatenulata_alba|KT695389|SH1554971.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanoromycetes_ord_Incertae_sedis;f__Lecanoromycetes_fam_Incertae_sedis;g__Dictyocatenulata;s__Dictyocatenulata_alba,100,13,0,0,3,15,310,322,2.4,25.1,kmer_154
356,kmer_154,Dictyocatenulata_alba|AB570315|SH1554972.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanoromycetes_ord_Incertae_sedis;f__Lecanoromycetes_fam_Incertae_sedis;g__Dictyocatenulata;s__Dictyocatenulata_alba,100,13,0,0,3,15,299,311,2.4,25.1,kmer_154
357,kmer_154,Hymenochaete_murina|JQ279601|SH1546745.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Hymenochaete;s__Hymenochaete_murina,100,13,0,0,3,15,391,403,2.4,25.1,kmer_154
358,kmer_154,Basidiomycota_sp|UDB099390|SH2724680.08FU|reps|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Basidiomycota_sp,100,13,0,0,3,15,174,186,2.4,25.1,kmer_154
359,kmer_154,Diaporthales_sp|FM875861|SH1528032.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__unidentified;g__unidentified;s__Diaporthales_sp,100,13,0,0,3,15,323,335,2.4,25.1,kmer_154
360,kmer_154,Ochroconis_sp|KP235775|SH1563168.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__Ochroconis_sp,100,13,0,0,3,15,333,345,2.4,25.1,kmer_154
361,kmer_154,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,13,0,0,3,15,370,382,2.4,25.1,kmer_154
362,kmer_154,Fusicladium_intermedium|MK810907|SH1518139.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_intermedium,100,13,0,0,3,15,301,313,2.4,25.1,kmer_154
363,kmer_154,Fusicladium_paraamoenum|KX228282|SH1518140.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_paraamoenum,100,13,0,0,3,15,302,314,2.4,25.1,kmer_154
364,kmer_154,Basidiomycota_sp|FN391375|SH1542506.08FU|reps|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Basidiomycota_sp,100,13,0,0,3,15,434,446,2.4,25.1,kmer_154
365,kmer_154,Fungi_sp|UDB0307278|SH2736368.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,3,15,418,430,2.4,25.1,kmer_154
366,kmer_154,Fungi_sp|UDB049368|SH2721355.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,3,15,861,873,2.4,25.1,kmer_154
367,kmer_155,Blumeria_sp|MT462296|SH2718993.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_sp,100,14,0,0,2,15,370,383,0.66,27,kmer_155
368,kmer_155,Valsaria_neotropica|KP687874|SH1663984.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_neotropica,100,13,0,0,2,14,290,302,2.4,25.1,kmer_155
369,kmer_155,Diaporthales_sp|UDB041376|SH3343565.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__unidentified;g__unidentified;s__Diaporthales_sp,100,13,0,0,2,14,294,306,2.4,25.1,kmer_155
370,kmer_155,Capnodiales_sp|UDB0536427|SH3314821.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__Capnodiales_sp,100,13,0,0,2,14,306,318,2.4,25.1,kmer_155
371,kmer_155,Valsaria_insitiva|KP687886|SH1505648.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_insitiva,100,13,0,0,2,14,290,302,2.4,25.1,kmer_155
372,kmer_155,Valsaria_lopadostomoides|KP687868|SH1505649.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_lopadostomoides,100,13,0,0,2,14,292,304,2.4,25.1,kmer_155
373,kmer_155,Fungi_sp|UDB0652478|SH1564074.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,2,14,430,442,2.4,25.1,kmer_155
374,kmer_155,Verruconis_verruculosa|UDB0769720|SH1563170.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Verruconis;s__Verruconis_verruculosa,100,13,0,0,2,14,186,198,2.4,25.1,kmer_155
375,kmer_155,Fungi_sp|UDB0612525|SH3343593.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,2,14,356,368,2.4,25.1,kmer_155
376,kmer_155,Ascomycota_sp|UDB014924|SH1653735.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,100,13,0,0,1,13,364,376,2.4,25.1,kmer_155
377,kmer_155,Ascomycota_sp|KP235790|SH1563169.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,100,13,0,0,2,14,352,364,2.4,25.1,kmer_155
378,kmer_155,Sympoventuriaceae_sp|KP889610|SH1648117.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__unidentified;s__Sympoventuriaceae_sp,100,13,0,0,2,14,304,316,2.4,25.1,kmer_155
379,kmer_155,Pleosporales_sp|UDB0562430|SH2722423.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,100,13,0,0,2,14,175,187,2.4,25.1,kmer_155
380,kmer_155,Sympoventuriaceae_sp|UDB0192177|SH2728561.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__unidentified;s__Sympoventuriaceae_sp,100,13,0,0,2,14,305,317,2.4,25.1,kmer_155
381,kmer_155,Valsaria_insitiva|KP687843|SH1505647.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Valsaria;s__Valsaria_insitiva,100,13,0,0,2,14,289,301,2.4,25.1,kmer_155
382,kmer_155,Fungi_sp|UDB0403413|SH3329469.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,100,13,0,0,2,14,218,230,2.4,25.1,kmer_155
383,kmer_155,Fusicladium_amoenum|MK810906|SH1518138.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_amoenum,100,13,0,0,2,14,301,313,2.4,25.1,kmer_155
384,kmer_155,Ochroconis_sp|JX033592|SH1517006.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__Ochroconis_sp,100,13,0,0,2,14,325,337,2.4,25.1,kmer_155
385,kmer_155,Basidiomycota_sp|UDB0530129|SH2720916.08FU|reps|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Basidiomycota_sp,100,13,0,0,2,14,425,437,2.4,25.1,kmer_155
386,kmer_155,Dictyocatenulata_alba|KT695389|SH1554971.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanoromycetes_ord_Incertae_sedis;f__Lecanoromycetes_fam_Incertae_sedis;g__Dictyocatenulata;s__Dictyocatenulata_alba,100,13,0,0,2,14,310,322,2.4,25.1,kmer_155
387,kmer_155,Dictyocatenulata_alba|AB570315|SH1554972.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanoromycetes_ord_Incertae_sedis;f__Lecanoromycetes_fam_Incertae_sedis;g__Dictyocatenulata;s__Dictyocatenulata_alba,100,13,0,0,2,14,299,311,2.4,25.1,kmer_155
388,kmer_155,Hymenochaete_murina|JQ279601|SH1546745.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Hymenochaete;s__Hymenochaete_murina,100,13,0,0,2,14,391,403,2.4,25.1,kmer_155
389,kmer_155,Basidiomycota_sp|UDB099390|SH2724680.08FU|reps|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Basidiomycota_sp,100,13,0,0,2,14,174,186,2.4,25.1,kmer_155
390,kmer_155,Diaporthales_sp|FM875861|SH1528032.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__unidentified;g__unidentified;s__Diaporthales_sp,100,13,0,0,2,14,323,335,2.4,25.1,kmer_155
391,kmer_155,Ochroconis_sp|KP235775|SH1563168.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__Ochroconis_sp,100,13,0,0,2,14,333,345,2.4,25.1,kmer_155
392,kmer_155,Fusicladium_intermedium|MK810907|SH1518139.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_intermedium,100,13,0,0,2,14,301,313,2.4,25.1,kmer_155
